experiment,case_id,dataset,model,method,reasoning_effort,total_attempts,passed_first_try,max_retries_exceeded,pipeline_failed,has_word_count_issue,first_attempt_word_count,has_citation_issue,has_refusal,has_api_none,log_error_types,final_word_count,num_candidates,duration_seconds
gpt-5.2-answer-first-v9-med-k1,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,41.824
gpt-5.2-answer-first-v9-med-k1,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,1,18.876
gpt-5.2-answer-first-v9-med-k1,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,48.254
gpt-5.2-answer-first-v9-med-k1,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,48.269
gpt-5.2-answer-first-v9-med-k1,15,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,65.0,1,30.253
gpt-5.2-answer-first-v9-med-k1,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,1,30.471
gpt-5.2-answer-first-v9-med-k1,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,1,42.787
gpt-5.2-answer-first-v9-med-k1,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,30.72
gpt-5.2-answer-first-v9-med-k1,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,1,23.71
gpt-5.2-answer-first-v9-med-k1,2,archehr-dev,gpt-5.2,answer_first,medium,5,False,False,False,True,99.0,False,False,False,,74.0,1,19.136
gpt-5.2-answer-first-v9-med-k1,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,1,16.273
gpt-5.2-answer-first-v9-med-k1,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,13.979
gpt-5.2-answer-first-v9-med-k1,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,21.053
gpt-5.2-answer-first-v9-med-k1,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,30.578
gpt-5.2-answer-first-v9-med-k1,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,23.11
gpt-5.2-answer-first-v9-med-k1,7,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,67.0,1,29.66
gpt-5.2-answer-first-v9-med-k1,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,1,29.654
gpt-5.2-answer-first-v9-med-k1,9,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,89.0,False,False,False,,73.0,1,38.22
gpt-5.2-baseline-1-sample,1,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,65.0,0,9.671
gpt-5.2-baseline-1-sample,10,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,63.0,0,12.321
gpt-5.2-baseline-1-sample,11,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,55.0,0,11.423
gpt-5.2-baseline-1-sample,12,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,52.0,0,8.437
gpt-5.2-baseline-1-sample,13,archehr-dev,gpt-5.2,grounded,medium,2,False,False,False,True,76.0,False,False,False,,61.0,0,13.245
gpt-5.2-baseline-1-sample,14,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,37.0,0,7.436
gpt-5.2-baseline-1-sample,15,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,61.0,0,7.953
gpt-5.2-baseline-1-sample,16,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,25.0,0,10.488
gpt-5.2-baseline-1-sample,17,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,37.0,0,10.491
gpt-5.2-baseline-1-sample,18,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,47.0,0,9.225
gpt-5.2-baseline-1-sample,19,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,69.0,0,10.314
gpt-5.2-baseline-1-sample,2,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,67.0,0,9.137
gpt-5.2-baseline-1-sample,20,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,51.0,0,6.984
gpt-5.2-baseline-1-sample,3,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,64.0,0,8.378
gpt-5.2-baseline-1-sample,4,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,34.0,0,11.542
gpt-5.2-baseline-1-sample,5,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,46.0,0,11.433
gpt-5.2-baseline-1-sample,6,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,43.0,0,9.789
gpt-5.2-baseline-1-sample,7,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,59.0,0,12.15
gpt-5.2-baseline-1-sample,8,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,51.0,0,16.156
gpt-5.2-baseline-1-sample,9,archehr-dev,gpt-5.2,grounded,medium,4,False,False,False,True,108.0,False,False,False,,74.0,0,29.589
gpt-5.2-baseline-3-sample,1,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,63.0,0,17.991
gpt-5.2-baseline-3-sample,10,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,63.0,0,27.464
gpt-5.2-baseline-3-sample,11,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,48.0,0,26.98
gpt-5.2-baseline-3-sample,12,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,44.0,0,18.828
gpt-5.2-baseline-3-sample,13,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,68.0,0,19.137
gpt-5.2-baseline-3-sample,14,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,44.0,0,15.182
gpt-5.2-baseline-3-sample,15,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,58.0,0,15.555
gpt-5.2-baseline-3-sample,16,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,20.0,0,22.553
gpt-5.2-baseline-3-sample,17,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,49.0,0,27.604
gpt-5.2-baseline-3-sample,18,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,33.0,0,21.495
gpt-5.2-baseline-3-sample,19,archehr-dev,gpt-5.2,grounded,medium,2,False,False,False,True,80.0,False,False,False,,57.0,0,31.485
gpt-5.2-baseline-3-sample,2,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,64.0,0,18.293
gpt-5.2-baseline-3-sample,20,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,45.0,0,15.706
gpt-5.2-baseline-3-sample,3,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,53.0,0,15.576
gpt-5.2-baseline-3-sample,4,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,27.0,0,22.343
gpt-5.2-baseline-3-sample,5,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,51.0,0,21.538
gpt-5.2-baseline-3-sample,6,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,45.0,0,22.975
gpt-5.2-baseline-3-sample,7,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,60.0,0,24.526
gpt-5.2-baseline-3-sample,8,archehr-dev,gpt-5.2,grounded,medium,2,False,False,False,True,84.0,True,False,False,,75.0,0,42.104
gpt-5.2-baseline-3-sample,9,archehr-dev,gpt-5.2,grounded,medium,4,False,False,False,True,103.0,True,False,False,,75.0,0,36.166
gpt-5.2-high-answer-first-k3,1,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,73.0,3,32.979
gpt-5.2-high-answer-first-k3,10,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,51.0,3,79.927
gpt-5.2-high-answer-first-k3,11,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,69.0,3,84.431
gpt-5.2-high-answer-first-k3,12,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,58.0,3,42.146
gpt-5.2-high-answer-first-k3,13,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,42.0,3,42.082
gpt-5.2-high-answer-first-k3,14,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,60.0,3,50.833
gpt-5.2-high-answer-first-k3,15,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,54.0,3,36.031
gpt-5.2-high-answer-first-k3,16,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,66.0,3,111.013
gpt-5.2-high-answer-first-k3,17,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,51.0,3,121.02
gpt-5.2-high-answer-first-k3,18,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,48.0,3,45.42
gpt-5.2-high-answer-first-k3,19,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,65.0,3,29.544
gpt-5.2-high-answer-first-k3,2,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,55.0,3,40.432
gpt-5.2-high-answer-first-k3,20,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,62.0,3,40.376
gpt-5.2-high-answer-first-k3,3,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,50.0,3,20.504
gpt-5.2-high-answer-first-k3,4,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,49.0,3,56.092
gpt-5.2-high-answer-first-k3,5,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,66.0,3,56.039
gpt-5.2-high-answer-first-k3,6,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,61.0,3,48.659
gpt-5.2-high-answer-first-k3,7,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,61.0,3,55.141
gpt-5.2-high-answer-first-k3,8,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,66.0,3,75.268
gpt-5.2-high-answer-first-k3,9,archehr-dev,gpt-5.2,answer_first,high,3,False,False,False,True,99.0,False,False,False,,54.0,3,110.007
gpt-5.2-high-answer-first-k5,1,archehr-dev,gpt-5.2,answer_first,high,5,False,False,False,True,79.0,False,False,False,,65.0,5,70.805
gpt-5.2-high-answer-first-k5,10,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,70.0,5,69.287
gpt-5.2-high-answer-first-k5,11,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,63.0,5,89.214
gpt-5.2-high-answer-first-k5,12,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,57.0,5,47.8
gpt-5.2-high-answer-first-k5,13,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,48.0,5,62.221
gpt-5.2-high-answer-first-k5,14,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,49.0,5,35.944
gpt-5.2-high-answer-first-k5,15,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,56.0,5,45.85
gpt-5.2-high-answer-first-k5,16,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,56.0,5,130.227
gpt-5.2-high-answer-first-k5,17,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,56.0,5,146.082
gpt-5.2-high-answer-first-k5,18,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,61.0,5,77.732
gpt-5.2-high-answer-first-k5,19,archehr-dev,gpt-5.2,answer_first,high,4,False,False,False,True,81.0,False,False,False,,58.0,5,58.585
gpt-5.2-high-answer-first-k5,2,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,66.0,5,61.845
gpt-5.2-high-answer-first-k5,20,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,57.0,5,51.192
gpt-5.2-high-answer-first-k5,3,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,60.0,5,47.565
gpt-5.2-high-answer-first-k5,4,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,37.0,5,84.095
gpt-5.2-high-answer-first-k5,5,archehr-dev,gpt-5.2,answer_first,high,5,False,False,False,True,82.0,False,False,False,,49.0,5,89.515
gpt-5.2-high-answer-first-k5,6,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,53.0,5,76.601
gpt-5.2-high-answer-first-k5,7,archehr-dev,gpt-5.2,answer_first,high,3,False,False,False,True,77.0,False,False,False,,72.0,5,73.769
gpt-5.2-high-answer-first-k5,8,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,70.0,5,121.401
gpt-5.2-high-answer-first-k5,9,archehr-dev,gpt-5.2,answer_first,high,3,False,False,False,True,102.0,False,False,False,,68.0,5,175.871
gpt-5.2-med-answer-first-k3,1,archehr-dev,gpt-5.2,answer_first,medium,2,False,False,False,True,90.0,False,False,False,,74.0,3,39.55
gpt-5.2-med-answer-first-k3,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,3,26.678
gpt-5.2-med-answer-first-k3,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,77.0,3,66.816
gpt-5.2-med-answer-first-k3,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,47.0,3,31.238
gpt-5.2-med-answer-first-k3,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,41.0,3,34.826
gpt-5.2-med-answer-first-k3,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,40.0,3,20.085
gpt-5.2-med-answer-first-k3,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,48.0,3,23.851
gpt-5.2-med-answer-first-k3,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,48.0,3,48.826
gpt-5.2-med-answer-first-k3,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,46.811
gpt-5.2-med-answer-first-k3,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,45.0,3,35.053
gpt-5.2-med-answer-first-k3,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,3,19.83
gpt-5.2-med-answer-first-k3,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,53.0,3,23.09
gpt-5.2-med-answer-first-k3,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,3,22.313
gpt-5.2-med-answer-first-k3,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,3,19.192
gpt-5.2-med-answer-first-k3,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,37.0,3,37.241
gpt-5.2-med-answer-first-k3,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,68.0,3,37.096
gpt-5.2-med-answer-first-k3,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,34.307
gpt-5.2-med-answer-first-k3,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,3,41.308
gpt-5.2-med-answer-first-k3,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,True,api_none,64.0,2,41.781
gpt-5.2-med-answer-first-k3,9,archehr-dev,gpt-5.2,answer_first,medium,6,False,False,False,True,76.0,False,False,False,,70.0,3,75.044
gpt-5.2-med-baseline-1-sample,1,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,16.093
gpt-5.2-med-baseline-1-sample,10,archehr-dev,gpt-5.2,grounded,medium,3,False,False,False,True,79.0,False,False,False,,73.0,0,50.436
gpt-5.2-med-baseline-1-sample,11,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,60.0,0,18.962
gpt-5.2-med-baseline-1-sample,12,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,58.0,0,12.765
gpt-5.2-med-baseline-1-sample,13,archehr-dev,gpt-5.2,grounded,medium,3,False,False,False,True,89.0,False,False,False,,75.0,0,29.471
gpt-5.2-med-baseline-1-sample,14,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,50.0,0,33.981
gpt-5.2-med-baseline-1-sample,15,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,62.0,0,14.611
gpt-5.2-med-baseline-1-sample,16,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,64.0,0,28.44
gpt-5.2-med-baseline-1-sample,17,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,68.0,0,41.547
gpt-5.2-med-baseline-1-sample,18,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,65.0,0,26.157
gpt-5.2-med-baseline-1-sample,19,archehr-dev,gpt-5.2,grounded,medium,2,False,False,False,True,79.0,False,False,False,,68.0,0,24.1
gpt-5.2-med-baseline-1-sample,2,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,56.0,0,21.994
gpt-5.2-med-baseline-1-sample,20,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,47.0,0,16.046
gpt-5.2-med-baseline-1-sample,3,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,20.343
gpt-5.2-med-baseline-1-sample,4,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,44.0,0,22.614
gpt-5.2-med-baseline-1-sample,5,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,59.0,0,35.644
gpt-5.2-med-baseline-1-sample,6,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,63.0,0,26.135
gpt-5.2-med-baseline-1-sample,7,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,60.0,0,12.082
gpt-5.2-med-baseline-1-sample,8,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,69.0,0,23.811
gpt-5.2-med-baseline-1-sample,9,archehr-dev,gpt-5.2,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,57.982
gpt-5.1-answer-first-v10-med-k1,121,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,29.039
gpt-5.1-answer-first-v10-med-k1,122,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,97.0,False,False,False,,75.0,1,26.106
gpt-5.1-answer-first-v10-med-k1,123,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,18.512
gpt-5.1-answer-first-v10-med-k1,124,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,78.0,False,False,False,,71.0,1,41.927
gpt-5.1-answer-first-v10-med-k1,125,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,18.72
gpt-5.1-answer-first-v10-med-k1,126,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,23.906
gpt-5.1-answer-first-v10-med-k1,127,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,23.091
gpt-5.1-answer-first-v10-med-k1,128,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,19.212
gpt-5.1-answer-first-v10-med-k1,129,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,21.694
gpt-5.1-answer-first-v10-med-k1,130,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,32.638
gpt-5.1-answer-first-v10-med-k1,131,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,1,22.289
gpt-5.1-answer-first-v10-med-k1,132,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,28.13
gpt-5.1-answer-first-v10-med-k1,133,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,75.0,1,27.431
gpt-5.1-answer-first-v10-med-k1,134,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,19.207
gpt-5.1-answer-first-v10-med-k1,135,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,37.201
gpt-5.1-answer-first-v10-med-k1,136,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,16.037
gpt-5.1-answer-first-v10-med-k1,137,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,1416.094
gpt-5.1-answer-first-v10-med-k1,138,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,87.0,False,False,False,,75.0,1,29.777
gpt-5.1-answer-first-v10-med-k1,139,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,108.0,False,False,False,,72.0,1,35.445
gpt-5.1-answer-first-v10-med-k1,140,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,84.0,False,False,False,,71.0,1,58.45
gpt-5.1-answer-first-v10-med-k1,141,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,79.0,False,False,False,,70.0,1,42.003
gpt-5.1-answer-first-v10-med-k1,142,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,41.064
gpt-5.1-answer-first-v10-med-k1,143,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,51.265
gpt-5.1-answer-first-v10-med-k1,144,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,1,21.312
gpt-5.1-answer-first-v10-med-k1,145,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,135.0,False,False,False,,74.0,1,35.811
gpt-5.1-answer-first-v10-med-k1,146,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,1,21.579
gpt-5.1-answer-first-v10-med-k1,147,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,79.0,False,False,False,,61.0,1,32.771
gpt-5.1-answer-first-v10-med-k1,148,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,14.861
gpt-5.1-answer-first-v10-med-k1,149,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,17.375
gpt-5.1-answer-first-v10-med-k1,150,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,35.397
gpt-5.1-answer-first-v10-med-k1,151,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,24.889
gpt-5.1-answer-first-v10-med-k1,152,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,19.45
gpt-5.1-answer-first-v10-med-k1,153,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,42.376
gpt-5.1-answer-first-v10-med-k1,154,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,16.266
gpt-5.1-answer-first-v10-med-k1,155,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,25.077
gpt-5.1-answer-first-v10-med-k1,156,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,25.619
gpt-5.1-answer-first-v10-med-k1,157,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,35.117
gpt-5.1-answer-first-v10-med-k1,158,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,29.635
gpt-5.1-answer-first-v10-med-k1,159,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,13.412
gpt-5.1-answer-first-v10-med-k1,160,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,29.792
gpt-5.1-answer-first-v10-med-k1,161,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,1,29.438
gpt-5.1-answer-first-v10-med-k1,162,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,32.389
gpt-5.1-answer-first-v10-med-k1,163,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,1,25.058
gpt-5.1-answer-first-v10-med-k1,164,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,32.413
gpt-5.1-answer-first-v10-med-k1,165,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,22.526
gpt-5.1-answer-first-v10-med-k1,166,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,14.667
gpt-5.1-answer-first-v10-med-k1,167,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,23.954
gpt-5.1-answer-first-v4-med-k3,121,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,78.0,False,False,False,,67.0,3,30.598
gpt-5.1-answer-first-v4-med-k3,122,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,30.538
gpt-5.1-answer-first-v4-med-k3,123,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,26.761
gpt-5.1-answer-first-v4-med-k3,124,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,21.0,3,37.925
gpt-5.1-answer-first-v4-med-k3,125,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,32.0,3,14.049
gpt-5.1-answer-first-v4-med-k3,126,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,87.0,False,False,False,,72.0,3,37.786
